TIME,Temperature (C),Electricity Consumption (MWh),hour,dayofweek,is_weekend,lag1,lag24
2017-12-15 22:00:00,25.918389892578148,1219.1884,22,4,0,1290.9209999999998,1173.7392000000002
2017-12-15 23:00:00,25.763452148437523,1163.8168999999998,23,4,0,1219.1884,1102.357
2017-12-16 00:00:00,25.650415039062523,1097.5789,0,5,1,1163.8168999999998,1030.0353
2017-12-16 01:00:00,25.567315673828148,1056.041,1,5,1,1097.5789,999.5873
2017-12-16 02:00:00,25.461297607421898,1018.3247,2,5,1,1056.041,959.0107
2017-12-16 03:00:00,25.3708435058594,997.2811,3,5,1,1018.3247,951.0664
2017-12-16 04:00:00,25.292810058593773,983.18,4,5,1,997.2811,943.169
2017-12-16 05:00:00,25.226373291015648,980.2223,5,5,1,983.18,941.6304
2017-12-16 06:00:00,25.239404296875023,960.1471,6,5,1,980.2223,969.6389
2017-12-16 07:00:00,26.140283203125023,1026.4108,7,5,1,960.1471,1105.5803
2017-12-16 08:00:00,27.226098632812523,1198.0671,8,5,1,1026.4108,1252.7975
2017-12-16 09:00:00,28.02266845703128,1284.8765,9,5,1,1198.0671,1346.1718999999998
2017-12-16 10:00:00,28.646844482421898,1350.7118,10,5,1,1284.8765,1414.3969
2017-12-16 11:00:00,29.127984619140648,1368.0789,11,5,1,1350.7118,1454.4374
2017-12-16 12:00:00,29.4072204589844,1349.0942,12,5,1,1368.0789,1458.0657
2017-12-16 13:00:00,29.470239257812523,1341.0033999999998,13,5,1,1349.0942,1471.2273
2017-12-16 14:00:00,29.476434326171898,1320.5912,14,5,1,1341.0033999999998,1469.1231
2017-12-16 15:00:00,29.21651611328128,1291.1379000000002,15,5,1,1320.5912,1431.3972
2017-12-16 16:00:00,28.572290039062523,1254.4113,16,5,1,1291.1379000000002,1368.3515
2017-12-16 17:00:00,27.670495605468773,1228.9575,17,5,1,1254.4113,1300.5288
2017-12-16 18:00:00,26.7917419433594,1297.4738,18,5,1,1228.9575,1332.6464
2017-12-16 19:00:00,26.406884765625023,1321.8025,19,5,1,1297.4738,1348.6901
2017-12-16 20:00:00,26.184991455078148,1282.0161,20,5,1,1321.8025,1329.5274000000002
2017-12-16 21:00:00,26.019311523437523,1246.1516,21,5,1,1282.0161,1290.9209999999998
2017-12-16 22:00:00,25.85909423828128,1188.7236,22,5,1,1246.1516,1219.1884
2017-12-16 23:00:00,25.6721130371094,1154.6192,23,5,1,1188.7236,1163.8168999999998
2017-12-17 00:00:00,25.481958007812523,1100.9977,0,6,1,1154.6192,1097.5789
2017-12-17 01:00:00,25.391717529296898,1059.4302,1,6,1,1100.9977,1056.041
2017-12-17 02:00:00,25.354394531250023,1019.7104,2,6,1,1059.4302,1018.3247
2017-12-17 03:00:00,25.3876892089844,991.0439,3,6,1,1019.7104,997.2811
2017-12-17 04:00:00,25.441278076171898,964.1091,4,6,1,991.0439,983.18
2017-12-17 05:00:00,25.464196777343773,957.276,5,6,1,964.1091,980.2223
2017-12-17 06:00:00,25.453179931640648,923.3068,6,6,1,957.276,960.1471
2017-12-17 07:00:00,26.25484619140628,926.6873,7,6,1,923.3068,1026.4108
2017-12-17 08:00:00,27.403985595703148,994.8162,8,6,1,926.6873,1198.0671
2017-12-17 09:00:00,28.270410156250023,1083.3199,9,6,1,994.8162,1284.8765
2017-12-17 10:00:00,28.923913574218773,1156.3476,10,6,1,1083.3199,1350.7118
2017-12-17 11:00:00,29.402734375000023,1187.2182,11,6,1,1156.3476,1368.0789
2017-12-17 12:00:00,29.739831542968773,1219.6526,12,6,1,1187.2182,1349.0942
2017-12-17 13:00:00,29.855798339843773,1234.576,13,6,1,1219.6526,1341.0033999999998
2017-12-17 14:00:00,29.739038085937523,1233.4896,14,6,1,1234.576,1320.5912
2017-12-17 15:00:00,29.384179687500023,1214.9073,15,6,1,1233.4896,1291.1379000000002
2017-12-17 16:00:00,28.80074462890628,1190.5382,16,6,1,1214.9073,1254.4113
2017-12-17 17:00:00,27.812829589843773,1166.6571,17,6,1,1190.5382,1228.9575
2017-12-17 18:00:00,26.694512939453148,1245.297,18,6,1,1166.6571,1297.4738
2017-12-17 19:00:00,26.207879638671898,1284.6434,19,6,1,1245.297,1321.8025
2017-12-17 20:00:00,25.9545837402344,1258.1588,20,6,1,1284.6434,1282.0161
2017-12-17 21:00:00,25.765466308593773,1165.5272,21,6,1,1258.1588,1246.1516
2017-12-17 22:00:00,25.562615966796898,1163.1976,22,6,1,1165.5272,1188.7236
2017-12-17 23:00:00,25.40572509765628,1117.9627,23,6,1,1163.1976,1154.6192
2017-12-18 00:00:00,25.300103759765648,1068.3111,0,0,0,1117.9627,1100.9977
2017-12-18 01:00:00,25.317712402343773,1028.1058,1,0,0,1068.3111,1059.4302
2017-12-18 02:00:00,25.418634033203148,970.3737,2,0,0,1028.1058,1019.7104
2017-12-18 03:00:00,25.466699218750023,961.2366,3,0,0,970.3737,991.0439
2017-12-18 04:00:00,25.496118164062523,958.0848,4,0,0,961.2366,964.1091
2017-12-18 05:00:00,25.457666015625023,991.8672,5,0,0,958.0848,957.276
2017-12-18 06:00:00,25.401147460937523,1003.9176,6,0,0,991.8672,923.3068
2017-12-18 07:00:00,26.094842529296898,1133.0637,7,0,0,1003.9176,926.6873
2017-12-18 08:00:00,27.026055908203148,1302.0658,8,0,0,1133.0637,994.8162
2017-12-18 09:00:00,27.805566406250023,1421.0146,9,0,0,1302.0658,1083.3199
2017-12-18 10:00:00,28.437524414062523,1456.8004,10,0,0,1421.0146,1156.3476
2017-12-18 11:00:00,28.945733642578148,1499.2276000000002,11,0,0,1456.8004,1187.2182
2017-12-18 12:00:00,29.33370361328128,1500.916,12,0,0,1499.2276000000002,1219.6526
2017-12-18 13:00:00,29.575219726562523,1510.4674,13,0,0,1500.916,1234.576
2017-12-18 14:00:00,29.621026611328148,1536.4887,14,0,0,1510.4674,1233.4896
2017-12-18 15:00:00,29.445611572265648,1499.6183999999998,15,0,0,1536.4887,1214.9073
2017-12-18 16:00:00,28.958581542968773,1446.9716,16,0,0,1499.6183999999998,1190.5382
2017-12-18 17:00:00,27.995629882812523,1338.2977999999998,17,0,0,1446.9716,1166.6571
2017-12-18 18:00:00,26.767907714843773,1363.8971,18,0,0,1338.2977999999998,1245.297
2017-12-18 19:00:00,26.237725830078148,1393.4244,19,0,0,1363.8971,1284.6434
2017-12-18 20:00:00,25.939294433593773,1365.2176,20,0,0,1393.4244,1258.1588
2017-12-18 21:00:00,25.725488281250023,1327.2843,21,0,0,1365.2176,1165.5272
2017-12-18 22:00:00,25.609307861328148,1259.7783,22,0,0,1327.2843,1163.1976
2017-12-18 23:00:00,25.52974853515628,1197.5268,23,0,0,1259.7783,1117.9627
2017-12-19 00:00:00,25.51607666015628,1125.7456,0,1,0,1197.5268,1068.3111
2017-12-19 01:00:00,25.500634765625023,1071.6178,1,1,0,1125.7456,1028.1058
2017-12-19 02:00:00,25.423699951171898,1038.6919,2,1,0,1071.6178,970.3737
2017-12-19 03:00:00,25.350122070312523,1010.7835,3,1,0,1038.6919,961.2366
2017-12-19 04:00:00,25.258843994140648,1001.6503,4,1,0,1010.7835,958.0848
2017-12-19 05:00:00,25.171472167968773,1019.6868,5,1,0,1001.6503,991.8672
2017-12-19 06:00:00,25.154687500000023,1019.308,6,1,0,1019.6868,1003.9176
2017-12-19 07:00:00,25.97237548828128,1157.9326999999998,7,1,0,1019.308,1133.0637
2017-12-19 08:00:00,26.990594482421898,1331.0179,8,1,0,1157.9326999999998,1302.0658
2017-12-19 09:00:00,27.882409667968773,1401.6595,9,1,0,1331.0179,1421.0146
2017-12-19 10:00:00,28.597711181640648,1467.7191,10,1,0,1401.6595,1456.8004
2017-12-19 11:00:00,29.2202087402344,1489.3367,11,1,0,1467.7191,1499.2276000000002
2017-12-19 12:00:00,29.534295654296898,1499.475,12,1,0,1489.3367,1500.916
2017-12-19 13:00:00,29.769616699218773,1541.8305,13,1,0,1499.475,1510.4674
2017-12-19 14:00:00,29.7697692871094,1537.1521,14,1,0,1541.8305,1536.4887
2017-12-19 15:00:00,29.54146728515628,1499.7782,15,1,0,1537.1521,1499.6183999999998
2017-12-19 16:00:00,28.966821289062523,1447.0354,16,1,0,1499.7782,1446.9716
2017-12-19 17:00:00,28.040063476562523,1328.0964,17,1,0,1447.0354,1338.2977999999998
2017-12-19 18:00:00,27.052056884765648,1391.9945,18,1,0,1328.0964,1363.8971
2017-12-19 19:00:00,26.614282226562523,1415.2602,19,1,0,1391.9945,1393.4244
2017-12-19 20:00:00,26.3681579589844,1380.6659,20,1,0,1415.2602,1365.2176
2017-12-19 21:00:00,26.14913330078128,1333.4387,21,1,0,1380.6659,1327.2843
2017-12-19 22:00:00,25.838891601562523,1277.1108,22,1,0,1333.4387,1259.7783
2017-12-19 23:00:00,25.59444580078128,1196.373,23,1,0,1277.1108,1197.5268
2017-12-20 00:00:00,25.384667968750023,1099.3134,0,2,0,1196.373,1125.7456
2017-12-20 01:00:00,25.211450195312523,1063.2864,1,2,0,1099.3134,1071.6178
2017-12-20 02:00:00,25.077416992187523,1024.3416,2,2,0,1063.2864,1038.6919
2017-12-20 03:00:00,24.996636962890648,1001.534,3,2,0,1024.3416,1010.7835
2017-12-20 04:00:00,24.928979492187523,969.566,4,2,0,1001.534,1001.6503
2017-12-20 05:00:00,24.901513671875023,991.4996999999998,5,2,0,969.566,1019.6868
2017-12-20 06:00:00,24.92525634765628,1006.0616,6,2,0,991.4996999999998,1019.308
2017-12-20 07:00:00,26.068139648437523,1115.666,7,2,0,1006.0616,1157.9326999999998
2017-12-20 08:00:00,27.413507080078148,1292.2981,8,2,0,1115.666,1331.0179
2017-12-20 09:00:00,28.325128173828148,1385.982,9,2,0,1292.2981,1401.6595
2017-12-20 10:00:00,28.955102539062523,1457.018,10,2,0,1385.982,1467.7191
2017-12-20 11:00:00,29.391870117187523,1497.9658,11,2,0,1457.018,1489.3367
2017-12-20 12:00:00,29.570428466796898,1488.5676,12,2,0,1497.9658,1499.475
2017-12-20 13:00:00,29.582879638671898,1514.0209,13,2,0,1488.5676,1541.8305
2017-12-20 14:00:00,29.457696533203148,1528.3683999999998,14,2,0,1514.0209,1537.1521
2017-12-20 15:00:00,29.183679199218773,1478.4967,15,2,0,1528.3683999999998,1499.7782
2017-12-20 16:00:00,28.574548339843773,1433.0709,16,2,0,1478.4967,1447.0354
2017-12-20 17:00:00,27.681329345703148,1338.5103,17,2,0,1433.0709,1328.0964
2017-12-20 18:00:00,26.657769775390648,1379.1932,18,2,0,1338.5103,1391.9945
2017-12-20 19:00:00,26.254052734375023,1392.6261,19,2,0,1379.1932,1415.2602
2017-12-20 20:00:00,26.058679199218773,1386.9573,20,2,0,1392.6261,1380.6659
2017-12-20 21:00:00,25.936303710937523,1332.2448,21,2,0,1386.9573,1333.4387
2017-12-20 22:00:00,25.80782470703128,1292.154,22,2,0,1332.2448,1277.1108
2017-12-20 23:00:00,25.694970703125023,1210.156,23,2,0,1292.154,1196.373
2017-12-21 00:00:00,25.595971679687523,1125.8472,0,3,0,1210.156,1099.3134
2017-12-21 01:00:00,25.471551513671898,1078.6703,1,3,0,1125.8472,1063.2864
2017-12-21 02:00:00,25.333154296875023,1040.9417999999998,2,3,0,1078.6703,1024.3416
2017-12-21 03:00:00,25.224023437500023,1022.8781,3,3,0,1040.9417999999998,1001.534
2017-12-21 04:00:00,25.089898681640648,1006.98,4,3,0,1022.8781,969.566
2017-12-21 05:00:00,24.890435791015648,1018.4912,5,3,0,1006.98,991.4996999999998
2017-12-21 06:00:00,24.78194580078128,1039.1766,6,3,0,1018.4912,1006.0616
2017-12-21 07:00:00,25.789331054687523,1128.1612,7,3,0,1039.1766,1115.666
2017-12-21 08:00:00,26.933953857421898,1283.6156,8,3,0,1128.1612,1292.2981
2017-12-21 09:00:00,27.791070556640648,1388.9445,9,3,0,1283.6156,1385.982
2017-12-21 10:00:00,28.480310058593773,1456.7376,10,3,0,1388.9445,1457.018
2017-12-21 11:00:00,28.978204345703148,1490.6949,11,3,0,1456.7376,1497.9658
2017-12-21 12:00:00,29.26656494140628,1482.9422000000002,12,3,0,1490.6949,1488.5676
2017-12-21 13:00:00,29.38717041015628,1499.4499,13,3,0,1482.9422000000002,1514.0209
2017-12-21 14:00:00,29.362634277343773,1497.5414,14,3,0,1499.4499,1528.3683999999998
2017-12-21 15:00:00,29.166772460937523,1468.3069,15,3,0,1497.5414,1478.4967
2017-12-21 16:00:00,28.693200683593773,1415.0253,16,3,0,1468.3069,1433.0709
2017-12-21 17:00:00,27.781121826171898,1325.2822,17,3,0,1415.0253,1338.5103
2017-12-21 18:00:00,26.719262695312523,1359.733,18,3,0,1325.2822,1379.1932
2017-12-21 19:00:00,26.2590270996094,1389.3369,19,3,0,1359.733,1392.6261
2017-12-21 20:00:00,26.004083251953148,1358.3422,20,3,0,1389.3369,1386.9573
2017-12-21 21:00:00,25.806481933593773,1299.828,21,3,0,1358.3422,1332.2448
2017-12-21 22:00:00,25.647149658203148,1236.87,22,3,0,1299.828,1292.154
2017-12-21 23:00:00,25.464868164062523,1171.9667,23,3,0,1236.87,1210.156
2017-12-22 00:00:00,25.2455993652344,1097.1533,0,4,0,1171.9667,1125.8472
2017-12-22 01:00:00,25.048852539062523,1049.1025,1,4,0,1097.1533,1078.6703
2017-12-22 02:00:00,24.913140869140648,1018.3485,2,4,0,1049.1025,1040.9417999999998
2017-12-22 03:00:00,24.852380371093773,1005.2902,3,4,0,1018.3485,1022.8781
2017-12-22 04:00:00,24.860955810546898,995.3226,4,4,0,1005.2902,1006.98
2017-12-22 05:00:00,24.860375976562523,998.7571,5,4,0,995.3226,1018.4912
2017-12-22 06:00:00,24.90133056640628,1010.9622,6,4,0,998.7571,1039.1766
2017-12-22 07:00:00,25.880029296875023,1119.9347,7,4,0,1010.9622,1128.1612
2017-12-22 08:00:00,27.048486328125023,1280.2635,8,4,0,1119.9347,1283.6156
2017-12-22 09:00:00,27.992028808593773,1388.8640999999998,9,4,0,1280.2635,1388.9445
2017-12-22 10:00:00,28.713739013671898,1444.4246,10,4,0,1388.8640999999998,1456.7376
2017-12-22 11:00:00,29.21602783203128,1477.8868,11,4,0,1444.4246,1490.6949
2017-12-22 12:00:00,29.57857666015628,1475.1649,12,4,0,1477.8868,1482.9422000000002
2017-12-22 13:00:00,29.628503417968773,1482.3691,13,4,0,1475.1649,1499.4499
2017-12-22 14:00:00,29.613610839843773,1489.4736,14,4,0,1482.3691,1497.5414
2017-12-22 15:00:00,29.470056152343773,1467.5893,15,4,0,1489.4736,1468.3069
2017-12-22 16:00:00,29.105981445312523,1401.5252,16,4,0,1467.5893,1415.0253
2017-12-22 17:00:00,28.303094482421898,1312.1178,17,4,0,1401.5252,1325.2822
2017-12-22 18:00:00,27.150323486328148,1336.6971,18,4,0,1312.1178,1359.733
2017-12-22 19:00:00,26.556970214843773,1366.3796,19,4,0,1336.6971,1389.3369
2017-12-22 20:00:00,26.223931884765648,1339.1370000000002,20,4,0,1366.3796,1358.3422
2017-12-22 21:00:00,25.995172119140648,1293.1461000000002,21,4,0,1339.1370000000002,1299.828
2017-12-22 22:00:00,25.771997070312523,1238.0343,22,4,0,1293.1461000000002,1236.87
2017-12-22 23:00:00,25.6083923339844,1188.0355000000002,23,4,0,1238.0343,1171.9667
2017-12-23 00:00:00,25.510339355468773,1113.9717,0,5,1,1188.0355000000002,1097.1533
2017-12-23 01:00:00,25.418511962890648,1064.4591,1,5,1,1113.9717,1049.1025
2017-12-23 02:00:00,25.372155761718773,1024.2535,2,5,1,1064.4591,1018.3485
2017-12-23 03:00:00,25.329431152343773,995.057,3,5,1,1024.2535,1005.2902
2017-12-23 04:00:00,25.253198242187523,979.1401,4,5,1,995.057,995.3226
2017-12-23 05:00:00,25.172967529296898,973.7679,5,5,1,979.1401,998.7571
2017-12-23 06:00:00,25.1550231933594,962.0445,6,5,1,973.7679,1010.9622
2017-12-23 07:00:00,26.003503417968773,1019.5302,7,5,1,962.0445,1119.9347
2017-12-23 08:00:00,27.120629882812523,1163.5638,8,5,1,1019.5302,1280.2635
2017-12-23 09:00:00,28.020837402343773,1260.3413,9,5,1,1163.5638,1388.8640999999998
2017-12-23 10:00:00,28.733666992187523,1245.5718,10,5,1,1260.3413,1444.4246
2017-12-23 11:00:00,29.257196044921898,1304.7947,11,5,1,1245.5718,1477.8868
2017-12-23 12:00:00,29.572625732421898,1292.3967,12,5,1,1304.7947,1475.1649
2017-12-23 13:00:00,29.639428710937523,1292.9970999999998,13,5,1,1292.3967,1482.3691
2017-12-23 14:00:00,29.497949218750023,1281.7156,14,5,1,1292.9970999999998,1489.4736
2017-12-23 15:00:00,29.148095703125023,1258.1657,15,5,1,1281.7156,1467.5893
2017-12-23 16:00:00,28.5046325683594,1243.2505,16,5,1,1258.1657,1401.5252
2017-12-23 17:00:00,27.605828857421898,1219.6888,17,5,1,1243.2505,1312.1178
2017-12-23 18:00:00,26.6447692871094,1307.5011,18,5,1,1219.6888,1336.6971
2017-12-23 19:00:00,26.221337890625023,1321.7574,19,5,1,1307.5011,1366.3796
2017-12-23 20:00:00,25.982568359375023,1298.5331,20,5,1,1321.7574,1339.1370000000002
2017-12-23 21:00:00,25.835626220703148,1268.8903999999998,21,5,1,1298.5331,1293.1461000000002
2017-12-23 22:00:00,25.737145996093773,1221.7919,22,5,1,1268.8903999999998,1238.0343
2017-12-23 23:00:00,25.6457458496094,1167.3691,23,5,1,1221.7919,1188.0355000000002
2017-12-24 00:00:00,25.533563232421898,1107.2578999999998,0,6,1,1167.3691,1113.9717
2017-12-24 01:00:00,25.36470947265628,1052.2555,1,6,1,1107.2578999999998,1064.4591
2017-12-24 02:00:00,25.23873291015628,1006.6468999999998,2,6,1,1052.2555,1024.2535
2017-12-24 03:00:00,25.169763183593773,982.577,3,6,1,1006.6468999999998,995.057
2017-12-24 04:00:00,25.110437011718773,969.7257,4,6,1,982.577,979.1401
2017-12-24 05:00:00,25.043359375000023,954.8374,5,6,1,969.7257,973.7679
2017-12-24 06:00:00,25.034082031250023,911.2806,6,6,1,954.8374,962.0445
2017-12-24 07:00:00,25.913934326171898,932.8885,7,6,1,911.2806,1019.5302
2017-12-24 08:00:00,27.075494384765648,1008.7858,8,6,1,932.8885,1163.5638
2017-12-24 09:00:00,28.011102294921898,1087.5484,9,6,1,1008.7858,1260.3413
2017-12-24 10:00:00,28.74239501953128,1137.5168,10,6,1,1087.5484,1245.5718
2017-12-24 11:00:00,29.302819824218773,1160.3396,11,6,1,1137.5168,1304.7947
2017-12-24 12:00:00,29.642205810546898,1168.1373999999998,12,6,1,1160.3396,1292.3967
2017-12-24 13:00:00,29.76607666015628,1193.1502,13,6,1,1168.1373999999998,1292.9970999999998
2017-12-24 14:00:00,29.656396484375023,1206.4626,14,6,1,1193.1502,1281.7156
2017-12-24 15:00:00,29.3945251464844,1205.696,15,6,1,1206.4626,1258.1657
2017-12-24 16:00:00,28.776757812500023,1195.0318000000002,16,6,1,1205.696,1243.2505
2017-12-24 17:00:00,27.838525390625023,1190.1725,17,6,1,1195.0318000000002,1219.6888
2017-12-24 18:00:00,26.7521911621094,1277.4616,18,6,1,1190.1725,1307.5011
2017-12-24 19:00:00,26.203179931640648,1302.4867,19,6,1,1277.4616,1321.7574
2017-12-24 20:00:00,25.923486328125023,1249.4447,20,6,1,1302.4867,1298.5331
2017-12-24 21:00:00,25.77730712890628,1205.5256000000002,21,6,1,1249.4447,1268.8903999999998
2017-12-24 22:00:00,25.65694580078128,1161.3128,22,6,1,1205.5256000000002,1221.7919
2017-12-24 23:00:00,25.54537353515628,1119.1092,23,6,1,1161.3128,1167.3691
2017-12-25 00:00:00,25.474023437500023,1068.8329,0,0,0,1119.1092,1107.2578999999998
2017-12-25 01:00:00,25.379235839843773,1060.3932,1,0,0,1068.8329,1052.2555
2017-12-25 02:00:00,25.30220947265628,1041.2716,2,0,0,1060.3932,1006.6468999999998
2017-12-25 03:00:00,25.248376464843773,1005.1733,3,0,0,1041.2716,982.577
2017-12-25 04:00:00,25.190362548828148,982.2285,4,0,0,1005.1733,969.7257
2017-12-25 05:00:00,25.09346923828128,979.3736,5,0,0,982.2285,954.8374
2017-12-25 06:00:00,25.047235107421898,927.8866,6,0,0,979.3736,911.2806
2017-12-25 07:00:00,25.809350585937523,906.1287,7,0,0,927.8866,932.8885
2017-12-25 08:00:00,26.757623291015648,956.8673,8,0,0,906.1287,1008.7858
2017-12-25 09:00:00,27.540704345703148,991.3024,9,0,0,956.8673,1087.5484
2017-12-25 10:00:00,28.19527587890628,1031.0839,10,0,0,991.3024,1137.5168
2017-12-25 11:00:00,28.742486572265648,1039.5996,11,0,0,1031.0839,1160.3396
2017-12-25 12:00:00,29.05123291015628,1059.7058000000002,12,0,0,1039.5996,1168.1373999999998
2017-12-25 13:00:00,29.0715270996094,1059.4695,13,0,0,1059.7058000000002,1193.1502
2017-12-25 14:00:00,29.06002197265628,1060.4073999999998,14,0,0,1059.4695,1206.4626
2017-12-25 15:00:00,28.832940673828148,1050.7033,15,0,0,1060.4073999999998,1205.696
2017-12-25 16:00:00,28.273217773437523,1012.4378,16,0,0,1050.7033,1195.0318000000002
2017-12-25 17:00:00,27.368188476562523,986.6763,17,0,0,1012.4378,1190.1725
2017-12-25 18:00:00,26.4587341308594,1099.0238,18,0,0,986.6763,1277.4616
2017-12-25 19:00:00,26.064111328125023,1144.2034,19,0,0,1099.0238,1302.4867
2017-12-25 20:00:00,25.818475341796898,1159.9222,20,0,0,1144.2034,1249.4447
2017-12-25 21:00:00,25.6589294433594,1142.6198,21,0,0,1159.9222,1205.5256000000002
2017-12-25 22:00:00,25.521569824218773,1147.0748,22,0,0,1142.6198,1161.3128
2017-12-25 23:00:00,25.4228454589844,1080.1687000000002,23,0,0,1147.0748,1119.1092
2017-12-26 00:00:00,25.313806152343773,1049.3165,0,1,0,1080.1687000000002,1068.8329
2017-12-26 01:00:00,25.188134765625023,1017.657,1,1,0,1049.3165,1060.3932
2017-12-26 02:00:00,25.068200683593773,969.3445,2,1,0,1017.657,1041.2716
2017-12-26 03:00:00,24.86885986328128,944.8844,3,1,0,969.3445,1005.1733
2017-12-26 04:00:00,24.73189697265628,939.9839,4,1,0,944.8844,982.2285
2017-12-26 05:00:00,24.681665039062523,971.701,5,1,0,939.9839,979.3736
2017-12-26 06:00:00,24.680047607421898,1000.3879,6,1,0,971.701,927.8866
2017-12-26 07:00:00,25.505151367187523,1109.2159,7,1,0,1000.3879,906.1287
2017-12-26 08:00:00,26.595727539062523,1306.7916,8,1,0,1109.2159,956.8673
2017-12-26 09:00:00,27.418817138671898,1379.3842000000002,9,1,0,1306.7916,991.3024
2017-12-26 10:00:00,28.052148437500023,1425.6824,10,1,0,1379.3842000000002,1031.0839
2017-12-26 11:00:00,28.525750732421898,1479.6422,11,1,0,1425.6824,1039.5996
2017-12-26 12:00:00,28.799859619140648,1459.4189,12,1,0,1479.6422,1059.7058000000002
2017-12-26 13:00:00,28.951531982421898,1489.1880999999998,13,1,0,1459.4189,1059.4695
2017-12-26 14:00:00,28.893945312500023,1491.0412,14,1,0,1489.1880999999998,1060.4073999999998
2017-12-26 15:00:00,28.662500000000023,1455.8966,15,1,0,1491.0412,1050.7033
2017-12-26 16:00:00,28.14156494140628,1377.1605,16,1,0,1455.8966,1012.4378
2017-12-26 17:00:00,27.208093261718773,1282.1297,17,1,0,1377.1605,986.6763
2017-12-26 18:00:00,26.26485595703128,1318.6011999999998,18,1,0,1282.1297,1099.0238
2017-12-26 19:00:00,25.82418212890628,1321.5438,19,1,0,1318.6011999999998,1144.2034
2017-12-26 20:00:00,25.564355468750023,1309.9944,20,1,0,1321.5438,1159.9222
2017-12-26 21:00:00,25.371667480468773,1250.1694,21,1,0,1309.9944,1142.6198
2017-12-26 22:00:00,25.255059814453148,1204.6097,22,1,0,1250.1694,1147.0748
2017-12-26 23:00:00,25.17379150390628,1133.5433,23,1,0,1204.6097,1080.1687000000002
2017-12-27 00:00:00,25.130883789062523,1066.8568,0,2,0,1133.5433,1049.3165
2017-12-27 01:00:00,25.085595703125023,1023.9664,1,2,0,1066.8568,1017.657
2017-12-27 02:00:00,24.96383056640628,976.4336,2,2,0,1023.9664,969.3445
2017-12-27 03:00:00,24.821557617187523,961.5199,3,2,0,976.4336,944.8844
2017-12-27 04:00:00,24.682977294921898,967.6249,4,2,0,961.5199,939.9839
2017-12-27 05:00:00,24.545190429687523,977.7812,5,2,0,967.6249,971.701
2017-12-27 06:00:00,24.49483642578128,999.5782,6,2,0,977.7812,1000.3879
2017-12-27 07:00:00,25.521905517578148,1103.3434000000002,7,2,0,999.5782,1109.2159
2017-12-27 08:00:00,26.678399658203148,1301.5964,8,2,0,1103.3434000000002,1306.7916
2017-12-27 09:00:00,27.512017822265648,1342.2298,9,2,0,1301.5964,1379.3842000000002
2017-12-27 10:00:00,28.157647705078148,1408.5031,10,2,0,1342.2298,1425.6824
2017-12-27 11:00:00,28.68111572265628,1428.7993,11,2,0,1408.5031,1479.6422
2017-12-27 12:00:00,29.027032470703148,1443.2949,12,2,0,1428.7993,1459.4189
2017-12-27 13:00:00,29.148553466796898,1466.3408,13,2,0,1443.2949,1489.1880999999998
2017-12-27 14:00:00,29.06197509765628,1464.6675,14,2,0,1466.3408,1491.0412
2017-12-27 15:00:00,28.779595947265648,1442.6486,15,2,0,1464.6675,1455.8966
2017-12-27 16:00:00,28.279138183593773,1371.7648,16,2,0,1442.6486,1377.1605
2017-12-27 17:00:00,27.411981201171898,1271.0836,17,2,0,1371.7648,1282.1297
2017-12-27 18:00:00,26.340356445312523,1308.5721,18,2,0,1271.0836,1318.6011999999998
2017-12-27 19:00:00,25.885125732421898,1328.8989,19,2,0,1308.5721,1321.5438
2017-12-27 20:00:00,25.635095214843773,1300.5612,20,2,0,1328.8989,1309.9944
2017-12-27 21:00:00,25.476586914062523,1247.2024,21,2,0,1300.5612,1250.1694
2017-12-27 22:00:00,25.37593994140628,1194.0303,22,2,0,1247.2024,1204.6097
2017-12-27 23:00:00,25.35885009765628,1128.43,23,2,0,1194.0303,1133.5433
2017-12-28 00:00:00,25.362176513671898,1080.0957,0,3,0,1128.43,1066.8568
2017-12-28 01:00:00,25.290826416015648,1029.2459,1,3,0,1080.0957,1023.9664
2017-12-28 02:00:00,25.180352783203148,997.0593,2,3,0,1029.2459,976.4336
2017-12-28 03:00:00,25.071710205078148,976.8987,3,3,0,997.0593,961.5199
2017-12-28 04:00:00,24.987908935546898,968.9945,4,3,0,976.8987,967.6249
2017-12-28 05:00:00,24.8669372558594,982.6954,5,3,0,968.9945,977.7812
2017-12-28 06:00:00,24.777703857421898,991.2504,6,3,0,982.6954,999.5782
2017-12-28 07:00:00,25.70797119140628,1110.8059,7,3,0,991.2504,1103.3434000000002
2017-12-28 08:00:00,26.746240234375023,1281.331,8,3,0,1110.8059,1301.5964
2017-12-28 09:00:00,27.557397460937523,1362.1387,9,3,0,1281.331,1342.2298
2017-12-28 10:00:00,28.247949218750023,1430.2337,10,3,0,1362.1387,1408.5031
2017-12-28 11:00:00,28.85640869140628,1466.7669,11,3,0,1430.2337,1428.7993
2017-12-28 12:00:00,29.24459228515628,1449.5643,12,3,0,1466.7669,1443.2949
2017-12-28 13:00:00,29.499139404296898,1457.064,13,3,0,1449.5643,1466.3408
2017-12-28 14:00:00,29.591424560546898,1428.1061,14,3,0,1457.064,1464.6675
2017-12-28 15:00:00,29.44454345703128,1358.951,15,3,0,1428.1061,1442.6486
2017-12-28 16:00:00,28.986260986328148,1319.1950000000002,16,3,0,1358.951,1371.7648
2017-12-28 17:00:00,28.057427978515648,1259.9536999999998,17,3,0,1319.1950000000002,1271.0836
